Công ty,Năm,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119,C120,C121,C122,C123,C124,C125,C126,C127,C128,C129,C130,C131,C132,C133,C134,C135,C136,C137,C138,C139,C140,C141,C142,C143,C144,C145,C146,C147,C148,C149,C150,C151,C152,C153,C154,C155
25,2016,0,0,0,12533.642,962.325,1054.33,1555.276,1404.045,80.829,0,70.402,2312.449,5767.642,0,0,200.745,5.168,0,78.122,1117.079,4366.528,347.892,347.892,0,102.372,74.317,28.055,214.686,216.67,0,0,12533.642,11782.774,421.067,62.681,28.315,238.805,12533.642,9436.637,1361.945,1735.06,12533.642,54.533,3914.641,56.789,476.826,7873.342,157.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14168.928,1762.354,12379.113,0,27.186,0.275,14168.928,1379.814,1508.946,343.192,10803.648,133.328,1371.478,1229.369,12.128,123.249,123.249,0,0,6.732,737.979,696.219,1.8,0,39.96,33.836,28.17,0.566,0,0,0,0,24.904,-6.833,-2.035,-10.623,0,0,0,-0.313,18.561,20.257,3.191,0,0,-4.384,-0.503,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.767,2.293,203.473,31.38,0,7.752,0,164.341,84.922,53.38,31.542,64.892,14.302,0.885,0,0
25,2017,0,0,0,14105.444,1100.435,1177.192,1704.552,1608.338,82.288,0,13.926,1155.248,7954.59,0,0,75.228,8.545,0,222.411,2049.555,5598.851,351.347,351.347,0,134.434,93.773,40.661,158.722,263.469,105.455,0,14105.444,13071.423,613.695,25.564,76.918,317.844,14105.444,10590.709,1562.469,1952.266,14105.444,61.35,4169.543,2.109,222.193,9359.315,290.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14849.499,1637.729,13137.586,0,73.868,0.316,14849.499,392.58,2091.7996,31.6984,10477.049,1856.372,1503.24,1358.886,33.003,105.753,105.753,0,0,5.598,846.645,765.941,0.544,0,80.16,37.931,29.095,0.737,0,0,0,0,28.851,-7.472,-1.893,-11.02,0,0,0,-0.367,18.323,20.887,0.112,0,0,-2.676,0,0,0,0,0,0,0,4.9678e-05,0,0,0,0,1.6088e-05,3.359e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,402.234,2.286,231.809,173.694,49.678,8.437,0,0,85.502,43.586,41.916,66.67,15.533,0.434,0,0
25,2018,0,0,0,13671.099,1215.57,1173.003,1514.239,1385.065,72.001,53.26,3.913,1121.236,7081.256,0,0,64.29,0.956,0,160.442,3453.822,3401.746,320.338,315.25,5.088,183.307,119.723,63.584,714.433,219.869,127.848,0,13671.099,13188.643,181.504,33.711,48.994,218.247,13671.099,9965.841,1597.775,2107.483,13671.099,86.052,3867.625,0.602,407.735,9309.085,0,1813.328,0,0,0,0,0,0,0,0,1813.328,2064.349,931.519,0,0,0,1132.83,-251.021,-251.021,14678.435,1601.305,13055.837,0,21.147,0.146,14678.435,302.593,1863.012,305.709,10120.488,2086.633,1522.309,1388.565,51.28,76.121,76.121,0,0,6.343,861.754,808.404,0.339,0,53.011,42.974,28.99,0.773,0,0,0,0,34.886,-8.247,-1.864,-11.059,0,0,0,-0.505,24.841,26.338,0.269,0,0,-1.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.103,2.325,286.629,218.537,43.172,11.08,0,13.84,83.569,48.962,34.607,60.957,14.987,0.636,0,0
25,2019,0,0,0,14556.951,1125.631,942.023,1358.314,1275.328,66.17,14.054,2.762,1315.599,8172.527,0,0,90.129,107.296,0,109.009,3327.305,4538.788,378.245,360.717,17.528,262.444,191.182,71.262,648.05,202.777,151.341,0,14556.951,14048.066,226.58,36.211,28.25,217.844,14556.951,10579.519,1426.315,2551.117,14556.951,77.114,3495.859,89.884,112.967,10454.922,326.205,819.628,0,0,0,0,0,0,0,0,819.628,1050.857,250,0,0,0,800.857,-231.229,-231.229,15667.758,1737.201,13912.147,0,18.261,0.149,15667.758,410.778,1872.013,166.188,10731.092,2487.687,1639.732,1531.709,61.073,33.171,33.171,0,0,13.779,907.431,873.446,5.578,0,28.407,44.031,27.234,0.711,0,0,0,0,37.549,-7.837,-1.612,-11.246,0,0,0,-0.768,11.589,7.475,4.43,0,0,-0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.426,0,0,0,0,0,92.781,0,0,0,0,0,-17.355,495.328,2.864,299.93,219.819,44.101,12.378,0,23.632,86.969,51.013,35.956,67.416,14.735,0,0,23.414
25,2020,0,0,0,15447.55,1191.026,989.028,1441.014,1018.012,399.015,12.399,11.588,1278.538,9199.308,0,0,114.425,51.19,0,83.317,3059.182,5891.194,318.76,296.171,22.589,297.452,234.165,63.287,554.989,177.435,0,0,15447.55,15100.04,124.445,19.281,19.017,184.767,15447.55,10931.458,1742.064,2774.028,15447.55,101.356,4069.557,84.162,92.932,10741.373,358.17,522.403,0,0,0,0,0,0,0,0,522.403,752.229,0,0,0,0,752.229,-229.826,-229.826,18223.634,1972.117,16228.495,0,18.967,4.055,18223.634,113.215,69.12,191.481,12323.988,5525.83,1573.131,1535.38,12.332,14.03,14.03,0,0,11.389,982.462,952.524,1.648,0,28.29,37.571,23.612,0.572,0,0,0,0,35.545,-7.369,-1.387,-11.113,0,0,0,-2.289,31.571,9.959,22.011,0,0,-0.399,0,0,0,-0.04,0,-0.04,0,0,0,0,0,0,0,0,87.577,85.341,0.028,0,0,0,10.582,0,0,0,0,0,-8.374,468.663,1.626,286.415,213.366,46.774,11.924,0,14.351,88.982,53.63,35.352,75.044,15.974,0.622,0,0
25,2021,0,0,0,16502.139,1718.259,883.94,1384.932,1230.669,139.5,3.623,11.14,1235.824,9723.51,0,0,265.932,17.836,0,0,3221.045,6218.697,315.279,288.151,27.128,330.779,249.843,80.936,588.092,221.524,100,0,16502.139,15778.044,398.81,41.534,106.65,177.101,16502.139,11693.831,1528.165,3280.143,16502.139,218.749,4088.441,74.794,68.721,11774.058,277.376,330.463,0,0,0,0,0,0,0,0,330.463,657.446,0,0,0,0,657.446,-326.983,-326.983,18105.487,2319.499,15759.673,0,22.061,4.254,18105.487,64.417,13.673,198.053,12282.779,5546.565,1534.169,1518.583,3.697,5.555,5.555,0,0,6.334,944.998,868.118,0.053,0,76.827,27.761,24.298,0.539,0,0,0,0,28.944,-7.717,-1.405,-12.189,0,0,0,-4.709,39.981,5.869,37.194,0,0,-3.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3,0,0,0,0,0,133.904,0,0,0,0,0,-14.604,573.544,2.187,362.651,269.812,46.846,22.447,0,23.546,108.694,57.35,51.344,66.203,18.069,15.74,0,0
25,2022,,,,18714.226,1980.565,970.451,1214.204,1076.726,118.389,11.607,7.482,1674.684,10886.09,0,0,232.169,33.748,0,0,3541.247,7078.926,312.557,282.788,29.769,323.983,214.692,109.291,1061.532,240.16,50,0,18714.226,17831.097,485.527,75.807,87.445,234.35,18714.226,13253.131,1675.915,3785.18,18714.226,193.601,4580.478,44.616,56.261,13595.921,243.349,1285.773,1105.178,1105.178,1105.178,0,0,0,,,180.595,603.439,0,0,0,0,603.439,-422.844,-422.844,20499.407,1879.253,18589.03,0,26.774,4.35,20499.407,627.417,11.69,173.031,13650.217,6037.052,1886.625,1812.599,55.053,7.25,7.25,0,0,11.723,1011.307,903.09,0.023,0,108.194,38.205,27.852,0.611,0,0,0,0,38.313,-9.069,-1.457,-14.12,0,0,0,-3.925,47.797,30.336,23.664,0,0,-5.488,-0.715,0,0,0,0,0,0,0,0,0,0,0,0,0,90.647,0,0,0,0,0,100.89,0,0,0,0,0,-10.243,568.001,2.309,359.877,269.471,47.902,22.368,0,20.136,104.64,59.285,45.355,82.757,17.789,0.629,0,0
25,2023,,,,19967.377,1971.967,890.552,1132.551,967.802,127.368,30.867,6.514,1952.833,11925.818,0,0,193.75,29.933,0,0,3703.9,7998.235,381.861,337.981,43.88,289.847,197.696,92.151,1171.576,250.372,0,0,19967.377,19076.2,486.665,136.03,36.058,232.424,19967.377,14344.882,1596.804,4025.691,19967.377,170.026,4831.64,53.389,46.15,14655.542,210.63,,,,,,,,,,1227.562,1283.888,1077.569,0,,,206.319,-56.326,,23556.779,1704.344,21825.005,0,21.674,5.756,23556.779,611.904,9.132,161.208,16350.355,6424.18,2529.101,2359.579,110.537,47.602,47.602,0,0,11.383,1637.157,1539.874,0.011,0,97.272,39.004,25.956,0.317,0,0,0,0,39.977,-9.218,-1.326,-15.428,0,0,0,-1.274,33.611,20.158,18.655,0,0,-0.081,-5.121,0,0,0,0,0,0,0,0,0,0,0,0,0,199.837,0,0,0,0,0,210.782,0,0,0,0,0,-10.945,570.437,2.773,358.763,265.043,53.623,17.118,0,22.979,110.392,62.354,48.038,77.167,20.969,0.373,0,0
25,2024,,,,21834.544,2936.743,675.556,1166.835,1019.088,109.657,26.656,11.434,1830.56,12830.216,0,0,152.78,28.863,0,0,4236.342,8412.231,363.212,315.919,47.293,639.953,240.455,399.498,1124.719,266.75,0,0,21834.544,20156.419,1096.984,84.378,96.019,400.744,21834.544,15718.049,1858.695,4257.8,,,,,,16097,,3573.338,0,0,0,0,0,0,,,3573.338,3645.74,1257.802,0,2100,,287.938,-72.402,,24413.123,1906.05,22478.938,0,25.886,2.249,24413.123,85.297,7.616,146.537,16731.053,7442.62,2175.145,1896.013,175.766,88.471,88.471,0,0,14.895,1470.867,1193.971,0.279,0,276.617,33.527,25.456,0.28,0,0,0,0,39.357,-10.09,-1.455,-15.956,0,0,0,-4.065,19.16,20.716,0.028,0,0,-1.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.904,0,0,0,0,0,157.439,0,0,0,0,0,-13.535,630.387,2.375,375.095,262.636,58.586,28.833,0,25.04,124.918,67.253,57.665,104.187,23.812,0,0,0
26,2015,0,0,0,15882.795,4026.02,1885.847,4171.961,3561.948,26.768,96.986,486.259,1188.661,3606.402,0,0,143.904,8.511,1.796,0,443.576,3008.615,950.705,949.687,1.018,9.828,9.754,0.074,0.135,22.368,20.868,0,15882.795,15020.928,424.476,106.818,128.555,202.018,15882.795,9606.465,2962.286,3314.044,15882.795,2149.086,8958.794,24.307,174.292,3890.913,685.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16864.93,4032.654,12631.283,0,191.146,9.847,16864.93,0,0,0,10577.097,6287.833,1413.357,1114.125,95.823,172.705,172.705,0,0,30.704,758.09,744.002,13.04,0,1.048,21.829,12.187,24.399,0,0,0,0,20.337,-6.198,0,-7.68,0,0,-0.048,-21.168,6.107,6.079,18.736,0,0,-13.419,-5.289,0,0,0,0,0,0,36.015,43.26,0,-1.564,0,-5.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.011,9.104,222.692,205.179,16.616,0.859,0,0.038,121.634,32.153,89.481,116.859,13.986,0,0,0.736
26,2016,0,0,0,17534.132360519,3007.215573451,1941.143129099,3697.374433508,3009.524909748,29.39845427,90.554209278,567.896860212,1633.565438913,5244.497893332,0,0,85.222266033,11.187665047,1.04603,0,563.421518748,4583.620413504,1176.960004027,1162.71316894,14.246835087,5.584270566,5.584270566,0,0,355.273945626,472.517671997,0,17534.132360519,16868.680771296,232.635986152,56.307759921,104.568805195,271.939037955,17534.132360519,9446.230201381,3541.846214163,4546.055944975,17534.132360519,10860.793481956,0,0,0,5653.922332078,1019.416546485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18297.115686684,3879.597352966,14250.18221428,0,100.11354836,67.222571078,18297.115686684,0,0,0,11859.95202729,6437.163659394,1490.786781679,1263.305283155,21.896814307,177.505639914,0,177.505639914,0,28.079044303,795.446564049,790.05260196,4.361071205,0,1.032890884,16.75798703,10.889443277,18.649710023,0,0,0,0,19.052662403,-6.445044015,0,-7.885628355,0,0,-0.081706426,-17.421449877,25.336087484,14.592193092,12.556545982,0,0,-0.000367961,-1.812283629,0,0,0,0,0,0,7.195538792,5.5635089,0,-3.798763428,0,5.43079332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.228946376,8.241471115,211.554222509,16.754960423,0,0.774899436,0,194.02436265,100.668937618,24.176160767,76.492776851,84.433091018,14.331224116,0,0,0
26,2017,0,0,0,21421.022996354,3865.25973,1079.13176,4391.89688,3353.20049,125.65744,102.62097,810.41798,2339.2626,6373.198306354,0,1.0634,134.58982,2.75985,17.78002,0,382.10072,5834.904496354,1731.55379,1713.97057,17.58322,8.3264,7.0094,1.317,89.11725,447.81028,1095.466,0,21421.022996354,20198.949186864,506.894555392,83.266119626,106.661169694,525.251964778,21421.022996354,11235.805295113,3994.997904742,6190.219796499,21421.022996354,14581.697629999,0,0,0,6782.42377,56.901596355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22877.378274548,5391.88594569,17320.668802846,0,118.254256434,46.569269578,22877.378274548,0,0,0,13286.460048544,9590.918226004,1862.826684646,1545.831450495,100.854241838,176.305840656,0,176.305840656,0,39.835151657,1079.214474113,1066.792718399,11.596724384,0,0.82503133,21.966316922,15.192303116,20.759243405,0,0,0,0,24.656050712,-6.952288791,0,-8.888719976,0,0,-0.06169,-22.738581544,30.395418948,23.130068313,10.945225103,0,0,-0.255849439,-3.424025029,0,0,0,0,0,0,9.39899849,9.02949658,0,0,0,0.36950191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.856661424,9.444159393,250.665829853,230.158209457,18.250957983,0.969673359,0,1.286989054,95.767329918,21.68041396,74.086915958,103.660825927,17.318516333,0,0,0
26,2018,0,0,0,22051.62468811,3175.37045811,892.58463,4798.12109,3615.30667,125.69849,151.20346,905.91247,2605.81307,6233.21928,0,0,300.61661,32.78284,264.7754,2.64614,295.24027,5337.15802,1933.88803,1813.83195,120.05608,134.1814,13.26287,120.91853,684.2606,802.81949,791.36664,0,22051.62468811,20905.236300442,471.334374658,113.501857701,141.34270611,420.209449199,22051.62468811,10438.125417282,3758.583129812,7854.916141016,22051.62468811,1789.43433,12083.21687811,33.02913,104.03465,7956.72702,85.18268,3869.090093856,2805.837832075,2783.856285557,0,1783.856453616,133.472888872,866.526943069,37.221871548,-15.24032503,1063.252261781,1806.36289811,0,0,0,0,1806.36289811,-743.110636329,-743.110636329,23344.960373368,4276.098928409,18863.778462636,0,204.839100799,0.243881524,23344.960373368,0,0,0,13818.036136276,9526.924237092,2002.938352275,1747.394513655,23.337468061,184.309012142,0,184.309012142,0,47.897358417,1155.126617401,1131.275204584,21.627907727,0.909589065,1.313916025,32.649510242,22.229595746,22.952362575,0,0,0,0,31.245848806,-9.081331462,0,-9.0663695,0,0,-0.02076,-25.609835923,42.196165083,33.199984063,13.726694621,0,0,-0.000602434,-4.729911167,0,0,0,0,0,0,6.554883584,10.590500264,0,0,0,-4.03561668,0,267.84734935,0,0,0,0,0,283.537990112,0,0,0,0,0,-15.690640762,519.58200227,10.734385167,274.131407951,251.452201089,20.293736557,1.017192805,0,1.3682775,103.87232397,22.36232961,81.50999436,111.780954662,19.06293052,0,0,0
26,2019,0,0,0,23696.7141868,3715.437,986.905,4536.265,3347.725,116.828,113.79,957.922,3235.795,6969.7261868,0,0,13.437,34.739,192.209,56.123,477.586,6195.6321868,1504.252,1331.855,172.397,139.469,10.407,129.062,987.657,672.572,948.636,0,23696.7141868,22701.296862651,246.780993257,44.629728026,131.475028974,572.531573892,23696.7141868,11856.879492876,3260.544251433,8579.290442491,23696.7141868,14462.557,0,0,0,9066.029,168.1281868,3248.181159568,2616.604867037,2598.918374259,1695.696791052,0,106.49804568,796.723537527,37.221871548,-19.53537877,631.576292531,1373.766905308,0,0,0,0,1373.766905308,-742.190612777,-742.190612777,25388.098405766,4378.082393329,20818.728882279,0,191.045459884,0.241670274,25388.098405766,0,0,0,17069.007575624,8319.090830142,2817.056583019,1991.680021987,32.054768171,172.107877021,0,172.107877021,0,621.21391584,1402.631614876,1304.852756846,75.313779711,0,22.465078319,32.458548201,24.607246064,23.518068563,0,0,0,0,28.08237276,-10.00267275,0,-9.797903592,0,0,-0.11406,-23.834502844,50.644084476,10.614382927,43.532112535,0,0,-0.000135775,-3.502275211,0,0,0,0,0,0,7.103603695,11.398657435,0,0,0,-4.29505374,0,237.317815282,0,0,0,0,0,428.114592787,0,0,0,0,0,-190.796777505,561.66543801,11.196044506,308.820968095,281.887532142,21.79647354,1.053078413,0,4.083884,106.948804212,20.136515455,86.812288757,113.570280426,21.129340771,0,0,0
26,2020,0,0,0,25675.229114079,3505.517,935.964,4457.403,3057.908,98.757,90.374,1210.364,3387.476,8050.020114079,0,0,325.467,35.51,178.61,28.011,416.416,7066.006114079,1822.133,1791.989,30.144,153.388,15.798,137.59,1581.434,517.357,1264.537,0,25675.229114079,24843.972096609,204.766769184,68.847065762,68.191740742,489.451441782,25675.229114079,13506.834483152,2983.099571086,9185.295059841,25675.229114079,15644.109,0,0,0,9857.077,174.043114079,2402.42099087,2120.286535689,2107.744358221,1916.226566262,0,104.517791959,87,37.221871548,-24.67969408,282.134455181,574.511529089,0,0,0,0,574.511529089,-292.377073908,-292.377073908,28738,5837.47260122,22711.875733976,0,188,0.240859635,28737.831665798,0,0,0,19521.139380725,9216.692285073,2371.216402023,2123.084714232,30.996669276,145.722113332,0,145.722113332,0,71.412905183,1464.788372924,1456.378595828,6.054657533,0,2.355119563,29.995133628,23.664229668,20.559624257,0,0,0,0,25.460631243,-10.972556737,0,-9.682867168,0,0,-0.02383,-19.010097635,31.500381445,12.911708393,18.82525419,0,0,-0.002465225,-0.234115913,0,0,0,0,0,0,21.32487975,36.32487975,0,0,0,-15,0,157.547202881,0,0,0,0,0,182.902406785,0,0,0,0,0,-25.355203904,655.043136728,12.694328074,361.193895842,331.539682043,23.88190553,1.15032008,0,4.621988189,119.910182259,23.013177713,96.897004546,134.768751739,26.475978814,0,0,0
26,2021,0,0,0,27498.895,1698.875,1304.072,1184.801,135.159,417.194,51.859,580.589,2981.683,13849.683,0,0,156.589,1.048,3.566,0,281.525,13406.955,1435.436,1433.16,2.276,9.788,6.632,3.156,1423.928,536.865,3073.764,0,27498.895,26460.27,344.689,87.848,122.598,483.49,27498.895,14363.119,4059.653,9076.123,27498.895,597.449,16456.554,4.299,2.099,9867.651,570.843,3121.908,2509.885,2508.641,1878.36,0,200.049,430.232,6.119,-4.875,612.023,707.649,0,0,0,0,707.649,-95.626,-95.626,28074.529,4156.684,23756.502,0,161.105,0.238,28074.529,0,0,0,20585.589,7488.94,2396.78,2119.676,54.085,122.807,0,122.807,0,100.212,1658.666,1320.82,3.25,6.656,327.94,48.352,25.034,21.541,0,0,8.051,0,30.068,-11.464,-8.257,-0.107,0,0,0,-16.514,21.661,8.16,17.772,0,0,-0.005,-4.266,0,0,0,0,0,0,61.77,58.033,0,-1.068,0,4.805,0,293.467,251.179,0,0,0,0,46.566,0,0,0,0,0,-4.278,664.372,11.105,395.028,364.417,25.221,0.349,0,5.041,126.611,28.439,98.172,102.56,29.068,0,0,0
26,2022,,,,29050.846,1700.928,2012.812,633.266,107.783,244.334,33.317,247.832,3144.377,14891.334,0,0,140.499,20.732,3.269,0,301.417,14425.417,856.142,848.465,7.677,55.292,9.232,46.06,2223.5,693.264,2839.931,0,29050.846,27821.12,485.183,62.262,119.495,562.786,29050.846,15796.165,3189.797,10064.884,29050.846,825.859,14946.051,352.097,5.92,12794.855,126.064,3266.307,2537.295,2536.489,2336.447,0,200.042,0,,,729.012,951.905,0,0,0,0,951.905,-222.893,-222.893,31259.873,5446.216,25667.894,0,145.72,0.043,31259.873,5446.216,25667.894,0,145.72,0.043,2748.34,2284.878,143.445,156.532,0,156.532,0,163.485,1538.115,1425.241,20.487,21.5,70.887,79.225,33.608,31.728,0,0,0,0,52.341,-10.502,-11.09,-0.051,0,0,0,-16.809,42.681,18.859,130.45,0,0,-0.02,-106.608,0,0,0,0,0,0,27.266,29.338,0,-5.518,0,3.446,0,152.04,120.46,0,0,0,1.752,48.471,0,0,0,-1.225,-1.108,-16.31,745.913,12.095,458.595,419.14,28.899,0.339,0,10.217,134.481,35.986,98.495,109.96,30.782,0,0,0
26,2023,,,,35335.012,3905.185,2239.021,972.602,604.795,197.157,28.59,142.06,3955.534,16038.509,0,7.096,195.796,57.523,23.986,31.324,338.534,15384.25,1026.538,988.639,37.899,127.442,64.235,63.207,2099.411,905.616,4065.154,0,35335.012,33935.227,494.288,189.216,264.729,451.552,35335.012,19125.612,4215.036,11994.364,35335.012,493.378,19610.943,600.896,14.049,14560.599,55.147,2932.81,2225.648,2225.648,1725.646,0,0,500.002,,,707.162,949.273,,,,,949.273,-242.111,-238.361,35729.811,5913.319,29585.979,0,230.48,0.033,35729.811,0,0,0,26103.382,9626.429,3461.483,3003.421,162.666,116.739,0,116.739,0,178.657,2154.514,2078.126,34.712,24.971,16.705,34.69,27.767,29.152,0,0,22.38,0,20.002,-5.036,-10.87,0,0,0,0,-48.705,19.451,24.053,53.822,0,0,-0.009,-58.415,0,0,0,0,0,0,-3.454,0.046,0,-1.179,0,-2.321,0,41.297,0,0,0,0,0,43.472,0,0,0,0,0,-2.175,808.207,13.531,482.687,433.154,36.437,0.485,0,12.611,145.252,40.682,104.57,130.786,35.91,0.041,0,0
26,2024,,,,41236.482,3633.276,3022.579,1326.479,754.812,314.404,24.03,233.233,4609.84,17143.481,0,0,231.377,83.666,40.262,0,2451.302,14336.874,1066.705,1005.695,61.01,265.889,130.484,135.405,3529.288,754.679,5884.266,0,41236.482,39555.514,620.051,182.232,259.971,618.714,41236.482,23240.985,5152.172,12843.325,41236.482,707.171,22694.51,220.931,53.114,17307.958,252.798,4250.897,1879.677,1711.676,1711.676,0,0,0,225.338,-57.337,2371.22,2739.483,0,0,1600,0,1139.483,-368.263,-368.263,43325.745,6113.271,36989.144,0,223.299,0.031,43325.745,0,0,0,30069.561,13256.184,3496.81,3002.472,264.939,101.416,0,101.416,0,127.983,1837.972,1771.683,4.341,32.927,29.021,17.904,28.185,28.678,0,0,0,0,43.224,-5.959,-11.968,0,0,0,0,-64.256,0.251,15.663,40.97,0,0,-0.008,-56.374,0,0,0,0,0,0,-54.677,0,0,-1.089,0,-53.588,0,208.933,200.022,0,0,0,0.992,8.935,0,0,0,-0.628,-0.158,-0.23,973.967,14.782,589.146,540.404,41.728,0.709,0,6.305,166.46,46.312,120.148,162.741,40.838,0,0,0
27,2015,0,0,0,20866.403,4173.718,0,1877.611,1877.611,0,0,0,890.89,3383.286,0,0,0,1716.734,0,0,1666.552,0,0,0,0,0,0,0,5828.285,3615.155,0,1097.458,20866.403,20219.909,455.965,79.859,23.607,87.063,20866.403,11311.669,6391.401,3163.333,20866.403,0,14862.121,45.579,124.346,5718.732,115.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24368.265,699.594,23575.476,0,52.708,40.487,24368.265,2212.699,0,7.102,18224.152,3924.312,2598.017,224.408,153.364,178.646,178.646,0,0,2041.599,1618.223,1526.416,85.828,0,5.979,42.929,16.188,0,0,0,0,0,48.077,-7.676,0,-8.033,0,0,0,-5.627,0.635,8.73,1.7,0.755,0,-9.881,-0.089,-0.58,0,-7.577,0,-7.577,0,29.1,34.973,0,-5.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.53,0,238.208,211.724,18.64,7.844,0,0,57.447,57.447,0,0,0,0,0,292.875
27,2016,0,0,0,24039.291,0,0,2365.906,2365.906,0,0,0,930.401,3856.428,0,0,0,436.058,0,0,3420.37,0,0,0,0,0,0,0,7017.34,0,0,9869.216,24039.291,20879.863,2453.471,285.315,97.986,322.656,24039.291,14012.876,6623.122,3403.293,24039.291,0,14695.938,49.112,445.325,8692.755,156.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34080.117,1538.534,32425.931,0,96.846,18.806,34080.117,1132.294,0,8.392,27369.622,5569.809,3211.377,2808.896,109.254,271.443,268.797,2.646,0,21.784,2062.781,2017.968,18.647,0.042,26.124,23.931,20.182,0,0,0,0,0,43.484,-12.595,0,-8.479,0,0,0,-18.661,20.322,22.361,2.651,0.608,0,-4.805,-0.485,-0.008,0,-0.15,0,-0.15,0,58.206,60.302,0,-0.158,0,-1.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.533,0,323.855,288.763,23.8,11.292,0,0,61.91,61.91,0,0,0,1.146,0,394.622
27,2017,0,0,0,36345.54,9949.9,0,2696.793,2696.793,0,0,0,1455.738,7386.589,0,0,0,1261.559,0,0,6125.03,0,0,0,0,0,0,0,8894.459,3224.805,0,2737.256,36345.54,34522.943,1114.783,18.932,464.819,224.063,36345.54,23924.136,6167.169,6254.235,36345.54,0,24410.085,35.769,113.078,11665.387,121.221,10180.067,4695.01,4696.948,3291.395,0,747.153,658.4,0,-1.938,5485.057,5673.424,1861.005,0,1223.562,0,2588.857,-188.367,-188.367,39860.577,2361.113,37294.625,0,121.545,83.294,39860.577,1159.443,4656.681,66.957,32329.615,1647.881,3939.409,3429.073,112.689,372.488,372.488,0,0,25.159,2753.338,2507.791,27.571,130.058,87.918,27.031,0,32.61,0,0,0,0,43.255,-19.992,0,-5.328,0,0,-21.061,-2.453,25.235,25.417,5.679,0.371,0,-1.822,-4.403,-0.007,0,-3.468,0.125,-1.903,-1.69,151.899,151.97,0,-0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.316,0,413.321,376.959,26.942,9.42,0,0,223.246,69.091,154.155,0,42.871,-6.395,0,188.273
27,2018,63.324,0,144.141,50814.947,11407.859,0,9690.467,3335.038,6355.429,0,0,781.87,10546.257,0,0,0,1221.882,0,0,9324.375,0,0,0,0,0,0,0,5419.978,9305.092,0,3663.424,50814.947,49232.951,797.274,215.304,56.889,512.529,50814.947,35878.499,7298.165,7638.283,50814.947,0,34814.877,45.116,0.326,15874.29,80.338,9041.087,3829.983,3836.046,1716.374,0,1311.272,808.4,0,-6.063,5211.104,5320.257,4025.424,0,1127.154,0,167.679,-109.153,-109.153,54187.107,2149.044,50871.41,0,153.544,1013.109,54187.107,1629.159,6522.733,88.953,44028.69,1917.572,5246.705,4600.739,126.979,483.962,483.962,0,0,35.025,3540.092,3288.978,35.948,192.018,23.148,52.524,0,67.768,0,0,0,0,45.281,-41.925,0,-0.893,0,0,-16.885,-0.822,29.873,27.489,16.449,0.224,0,-4.63,-9.653,-0.006,0,-68.594,0,0,-68.594,29.255,74.742,0,-41.362,0,-4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.419,0,616.026,572.907,33.079,0.369,0,9.671,254.139,83.818,170.321,0,54.092,-67.846,0,298.008
